Title,Streaming Platform,Release Date,Duration,Genres,Award Wins,Award Nominations,Metascore,Critic Category,Critic positive counts,Critic positive percentage,Critic mixed counts,Critic mixed percentage,Critic negative counts,Critic negative percentage,User Score Category,User Score,User positive counts,User positive percentage,User mixed counts,User mixed percentage,User negative counts,User negative percentage
Scooby-Doo,Warner Bros. Pictures,"Jun 14, 2002",1 h 26 m,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Mystery']",3,16,35,Generally Unfavorable,6,19,12,39,13,42,Mixed or Average,5.7,79,37,85,40,48,23
Emmanuelle,DECAL,"Jun 6, 2025",1 h 47 m,"['Drama', 'Romance']",0,2,35,Generally Unfavorable,1,10,8,80,1,10,Mixed or Average,4.5,1,25,2,50,1,25
Hide and Seek,Twentieth Century Fox Film Corporation,"Jan 28, 2005",1 h 41 m,"['Horror', 'Mystery']",1,4,35,Generally Unfavorable,3,9,17,50,14,41,Generally Favorable,6.3,31,44,32,46,7,10
Very Good Girls,Tribeca Film,"Jul 25, 2014",1 h 31 m,"['Drama', 'Romance']",0,0,35,Generally Unfavorable,0,0,6,55,5,45,Mixed or Average,5.1,7,39,5,28,6,33
Stardust,IFC Films,"Nov 25, 2020",1 h 49 m,"['Biography', 'Drama', 'Music']",0,1,35,Generally Unfavorable,1,5,12,63,6,32,Generally Favorable,6.8,10,63,4,25,2,13
Drift,Wrekin Hill Entertainment,"Aug 2, 2013",1 h 53 m,"['Biography', 'Drama', 'Sport']",4,7,35,Generally Unfavorable,1,10,7,70,2,20,Generally Unfavorable,3.8,0,0,4,80,1,20
A Walk to Remember,Warner Bros. Pictures,"Jan 25, 2002",1 h 41 m,"['Drama', 'Romance']",4,5,35,Generally Unfavorable,4,15,8,31,14,54,Generally Favorable,6.6,80,61,32,24,20,15
Gone in Sixty Seconds,Buena Vista Pictures,"Jun 9, 2000",1 h 58 m,"['Action', 'Crime', 'Thriller']",4,8,35,Generally Unfavorable,4,12,13,38,17,50,Mixed or Average,5.9,58,41,57,41,25,18
The Host,Open Road Films,"Mar 29, 2013",2 h 5 m,"['Action', 'Adventure', 'Drama', 'Romance', 'Sci-Fi', 'Thriller']",1,3,35,Generally Unfavorable,3,11,13,46,12,43,Mixed or Average,5.0,83,38,58,26,80,36
My Mother,TLA Releasing,"May 13, 2005",1 h 50 m,"['Drama', 'Romance']",0,2,35,Generally Unfavorable,2,11,10,53,7,37,Generally Unfavorable,3.0,4,25,1,6,11,69
Halloween II (2009),Dimension Films,"Aug 28, 2009",1 h 45 m,['Horror'],1,2,35,Generally Unfavorable,1,6,9,53,7,41,Mixed or Average,4.0,32,22,39,27,72,50
Mansome,Paladin (II),"May 18, 2012",1 h 22 m,['Documentary'],0,1,35,Generally Unfavorable,2,14,7,50,5,36,Mixed or Average,5.7,5,33,7,47,3,20
The Kitchen,Warner Bros. Pictures,"Aug 9, 2019",1 h 42 m,"['Action', 'Crime', 'Drama']",0,1,35,Generally Unfavorable,2,5,24,57,16,38,Mixed or Average,4.1,13,20,28,44,23,36
One True Loves,The Avenue Entertainment,"Apr 7, 2023",1 h 40 m,"['Comedy', 'Drama', 'Romance']",0,0,35,Generally Unfavorable,1,14,2,29,4,57,Generally Unfavorable,2.3,0,0,2,50,2,50
Post Grad,Fox Searchlight Pictures,"Aug 21, 2009",1 h 28 m,"['Comedy', 'Family', 'Romance']",0,0,35,Generally Unfavorable,2,8,13,52,10,40,Mixed or Average,5.8,3,27,7,64,1,9
Van Helsing,Universal Pictures,"May 7, 2004",2 h 11 m,"['Action', 'Adventure', 'Fantasy', 'Thriller']",2,15,35,Generally Unfavorable,7,18,15,39,16,42,Generally Favorable,6.4,129,48,101,38,38,14
The Forsaken,Screen Gems,"Apr 27, 2001",1 h 30 m,"['Action', 'Fantasy', 'Horror', 'Thriller']",0,0,35,Generally Unfavorable,1,8,4,33,7,58,Generally Favorable,7.1,10,53,8,42,1,5
Ghosts of Mars,Screen Gems,"Aug 24, 2001",1 h 38 m,"['Action', 'Horror', 'Sci-Fi']",0,2,35,Generally Unfavorable,4,15,7,27,15,58,Mixed or Average,5.1,26,30,32,37,28,33
Rape Me,FilmFixx,"Jun 1, 2001",1 h 17 m,"['Crime', 'Drama', 'Thriller']",0,3,35,Generally Unfavorable,2,9,12,55,8,36,Mixed or Average,4.3,5,26,5,26,9,47
The Babysitters,,"May 9, 2008",1 h 28 m,['Drama'],0,0,35,Generally Unfavorable,2,18,4,36,5,45,Mixed or Average,4.9,6,32,6,32,7,37
Identity Thief,Universal Pictures,"Feb 8, 2013",1 h 51 m,"['Comedy', 'Crime', 'Drama']",1,7,35,Generally Unfavorable,7,17,19,46,15,37,Mixed or Average,5.0,62,28,100,45,60,27
Man of the House,Columbia Pictures,"Feb 25, 2005",1 h 40 m,"['Comedy', 'Crime']",0,0,35,Generally Unfavorable,0,0,14,70,6,30,Mixed or Average,5.3,7,32,10,45,5,23
Flakes,IFC Films,"Dec 19, 2007",1 h 24 m,['Comedy'],0,0,35,Generally Unfavorable,0,0,4,57,3,43,Generally Favorable,7.0,2,50,2,50,0,0
Deal,Metro-Goldwyn-Mayer (MGM),"Apr 25, 2008",1 h 26 m,"['Comedy', 'Drama']",0,1,35,Generally Unfavorable,0,0,6,67,3,33,Mixed or Average,4.8,1,17,4,67,1,17
Morbius,Columbia Pictures,"Apr 1, 2022",1 h 44 m,"['Action', 'Adventure', 'Horror', 'Sci-Fi', 'Thriller']",3,7,35,Generally Unfavorable,7,13,25,45,23,42,Mixed or Average,6.0,410,49,148,18,275,33
The Hurricane Heist,Entertainment Studios Motion Pictures,"Mar 9, 2018",1 h 43 m,"['Action', 'Adventure', 'Crime', 'Thriller']",0,0,35,Generally Unfavorable,0,0,7,58,5,42,Mixed or Average,4.5,12,26,20,43,15,32
The Turning,Universal Pictures,"Jan 24, 2020",1 h 34 m,"['Drama', 'Horror', 'Mystery']",0,1,35,Generally Unfavorable,3,13,8,33,13,54,Mixed or Average,4.0,13,24,10,19,31,57
Manny,Gravitas Ventures,"Jan 23, 2015",1 h 28 m,"['Documentary', 'Biography', 'Sport']",1,3,35,Generally Unfavorable,0,0,5,71,2,29,Mixed or Average,4.6,2,22,3,33,4,44
Dreamcatcher,Warner Bros. Pictures,"Mar 21, 2003",2 h 14 m,"['Drama', 'Horror', 'Sci-Fi', 'Thriller']",0,4,35,Generally Unfavorable,7,18,15,39,16,42,Mixed or Average,5.6,33,40,35,42,15,18
Everly,Dimension Films,"Feb 27, 2015",1 h 32 m,"['Action', 'Thriller']",0,1,35,Generally Unfavorable,4,22,8,44,6,33,Mixed or Average,4.5,6,17,17,49,12,34
31,Saban Films,"Oct 21, 2016",1 h 42 m,"['Horror', 'Thriller']",1,9,35,Generally Unfavorable,2,15,6,46,5,38,Generally Favorable,6.4,18,53,10,29,6,18
The Expendables 3,Lionsgate,"Aug 15, 2014",2 h 6 m,"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']",2,7,35,Generally Unfavorable,5,14,18,50,13,36,Mixed or Average,5.8,150,39,158,41,75,20
7 Minutes,Anchor Bay Entertainment,"Jun 26, 2015",1 h 32 m,"['Crime', 'Drama', 'Thriller']",0,1,35,Generally Unfavorable,1,11,4,44,4,44,Mixed or Average,5.4,2,40,2,40,1,20
A Nightmare on Elm Street,New Line Cinema,"Apr 30, 2010",1 h 35 m,"['Crime', 'Drama', 'Horror', 'Mystery']",0,7,35,Generally Unfavorable,2,8,13,52,10,40,Mixed or Average,4.7,74,27,107,39,95,34
Patrick,Screen Media Films,"Feb 15, 2019",1 h 34 m,"['Comedy', 'Family', 'Romance']",0,1,35,Generally Unfavorable,2,20,3,30,5,50,Generally Favorable,6.4,2,40,3,60,0,0
The Desperate Hour,Vertical Entertainment,"Feb 25, 2022",1 h 24 m,['Thriller'],0,0,35,Generally Unfavorable,5,21,10,42,9,38,Mixed or Average,4.3,2,20,4,40,4,40
The Perfect Score,Paramount Pictures,"Jan 30, 2004",1 h 33 m,"['Comedy', 'Crime', 'Drama']",0,1,35,Generally Unfavorable,2,7,14,50,12,43,Generally Favorable,6.3,9,47,7,37,3,16
